source_dataset,original_class,canonical_class,crop,disease,image_path,sha256,width,height,valid,duplicate,license_status,inclusion_status,exclusion_reason,local_path,class_idx,is_field
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\11d96d18-2ccd-488d-a831-266871ee59b5___RS_NLB 4124.JPG,e724ebed4f57ca1d4ed41340f68e5be1057b8438bf5b4d07ece8bb600eba936a,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\11d96d18-2ccd-488d-a831-266871ee59b5___RS_NLB 4124.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\11da9571-9614-487a-8150-7c998f2b2ae8___RS_NLB 4102.JPG,e7ae31f8b0b9c9c4249b74104376580f0c3960dd9a85ee41d186a6ea1f52b262,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\11da9571-9614-487a-8150-7c998f2b2ae8___RS_NLB 4102.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\11e65380-6628-446b-91af-ae42d998d5ff___RS_NLB 4220.JPG,448e7ec68f6da802f84b3ca351ac1708eabdf5dfea394730d83139c0b7df0119,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\11e65380-6628-446b-91af-ae42d998d5ff___RS_NLB 4220.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1268904c-797f-4e33-bb41-afb58f369c6b___RS_NLB 3755.JPG,2fecf6e1b3c7bf251fd18ce93fbf799445c1b4917dec754c590ddf209564d36f,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1268904c-797f-4e33-bb41-afb58f369c6b___RS_NLB 3755.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\13547fc2-2290-4be8-b212-3b96e0435db6___RS_NLB 4247.JPG,e486d674d2c2cde2834075062e94b8e8bb758086bb2d7dbc68df399938f24cfc,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\13547fc2-2290-4be8-b212-3b96e0435db6___RS_NLB 4247.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1398ccad-700f-476f-ae12-fee3ccaa1931___RS_NLB 3978.JPG,cb59ac0e09814ab5501542fe40aac9c67fd51a37bd1e116b2455fc596fcf9f55,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1398ccad-700f-476f-ae12-fee3ccaa1931___RS_NLB 3978.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\13bd65f1-fbdc-4863-9550-51a1bdb4afe7___RS_NLB 3707.JPG,5f682c84549f82f3a8be467591c09e53d5a8d4be833bc0132b6b8e3e902c7fb3,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\13bd65f1-fbdc-4863-9550-51a1bdb4afe7___RS_NLB 3707.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\142cd767-835c-4465-9ac9-4c569c5ea542___RS_NLB 3822.JPG,6df1fa2c745d2c10b9e05048cabf74592d9a92c3b5098c7ce17ea5568a21c501,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\142cd767-835c-4465-9ac9-4c569c5ea542___RS_NLB 3822.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\143ff440-2efd-4bc9-8312-265363c0872f___RS_NLB 3625.JPG,d058ce737a967df3c6666f7c9a3c52b529ae45c874180be56ee52899e13965ff,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\143ff440-2efd-4bc9-8312-265363c0872f___RS_NLB 3625.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\14576526-37d0-49cb-a775-fc9b4504127e___RS_NLB 4267.JPG,5faff886630179d7bd717c4e3c28f574a797e80ad4dfc755a19c04c29cc4626c,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\14576526-37d0-49cb-a775-fc9b4504127e___RS_NLB 4267.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\14734668-ea31-458a-81dd-da6b177c4d26___RS_NLB 3694.JPG,eeff669624840cf295284aa7adbedaa0065511d95eb92656f1c5add6b0ddeb7e,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\14734668-ea31-458a-81dd-da6b177c4d26___RS_NLB 3694.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\14c0cb10-f1bc-49d5-b03e-65a81805140c___RS_NLB 3826.JPG,ebc8bbd8a7904237c810495cb1fb4c102c4d7dd51289c3e5586bc56ca63ba3d1,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\14c0cb10-f1bc-49d5-b03e-65a81805140c___RS_NLB 3826.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\14db59c3-03bf-4d81-80b0-19e778ed17e7___RS_NLB 3542.JPG,7c572dbc490842b90a688d5e17740760b489756d98b5cfa5bda80bd130f22320,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\14db59c3-03bf-4d81-80b0-19e778ed17e7___RS_NLB 3542.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1517209e-897b-4ad5-b43a-8c9a8573c862___RS_NLB 4156.JPG,754d9b9f6e3bd37e6b1d5b753e52e47915e5337f9917df02946b6f2d166562c9,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1517209e-897b-4ad5-b43a-8c9a8573c862___RS_NLB 4156.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\15484387-5b5e-4248-928b-f5d4c98e8133___RS_NLB 3479.JPG,db1f2c3ab322a005ab8308a27dd1afc16890d5c3482998dfdfbb052aca86bed4,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\15484387-5b5e-4248-928b-f5d4c98e8133___RS_NLB 3479.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\15803dee-8071-49f1-81b6-fd3dedbc1c58___RS_NLB 4020 copy.jpg,f1dfe0e0217e15623afc526d8ff432ee7163b2d0eef256743ebd021e8a83442f,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\15803dee-8071-49f1-81b6-fd3dedbc1c58___RS_NLB 4020 copy.jpg,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1600d5c2-b322-475d-bdf2-5609095bee27___RS_NLB 3499.JPG,bb6b8110a1fdf68a589de5b2d68cbe9217e57be2dcf6d51ee49d10cc226bb91d,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1600d5c2-b322-475d-bdf2-5609095bee27___RS_NLB 3499.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\162b2f34-0fa5-49ca-8996-ef495e8ef6c6___RS_NLB 3484.JPG,47e1d8545319e2fe698b9371e6743050cebbed1a24a0242971d5fdd17b53fa15,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\162b2f34-0fa5-49ca-8996-ef495e8ef6c6___RS_NLB 3484.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\17cc72b5-9af2-4988-8b4d-f79a4054e26d___RS_NLB 3968.JPG,7810de36012be9aa28cb6dc7565a8073eb2cfb9033e697524a994ead017d93b5,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\17cc72b5-9af2-4988-8b4d-f79a4054e26d___RS_NLB 3968.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\180b911a-5c9f-4c76-972a-999e81d3b772___RS_NLB 3710.JPG,816ba09db82fc54b308eebf54a743e7c4a8b06523e1e16d3ea4b48a3a7d7c88c,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\180b911a-5c9f-4c76-972a-999e81d3b772___RS_NLB 3710.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\18bfb36b-a816-43b4-8338-fe8793d91f04___RS_NLB 3665.JPG,fcbb023cfa479fdf9b9a9a73c4594d7ee4697c2b215a2266b6df450fc43a3e88,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\18bfb36b-a816-43b4-8338-fe8793d91f04___RS_NLB 3665.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\18c8ef79-bb1f-4021-aef3-1604fca63949___RS_NLB 3495.JPG,97783a4bf22f04f7a2d110ae4182459e994bd9f1eca3bacfde17c5f7af109b51,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\18c8ef79-bb1f-4021-aef3-1604fca63949___RS_NLB 3495.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1955cc33-ecd0-4853-9743-3620d815bbfd___RS_NLB 3577.JPG,138ee61cbbc0cfd6422e3cce5e7e2e44a1eb078cd6e1b5e3996d88e21bbf2067,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1955cc33-ecd0-4853-9743-3620d815bbfd___RS_NLB 3577.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1987a377-5cf3-4b21-85af-a738b76cd0ee___RS_NLB 3886.JPG,6e028d44db29bf010cad3945d8d8f812086da80f99b31f7c5018f72050332f28,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1987a377-5cf3-4b21-85af-a738b76cd0ee___RS_NLB 3886.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\19b752b4-9c83-48ab-96dc-d6756644680a___RS_NLB 3581.JPG,7791f5f5ed4239e824d9d792875f9062d956153a06390ff0ca3598126d952d26,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\19b752b4-9c83-48ab-96dc-d6756644680a___RS_NLB 3581.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\19d09715-275b-473b-a1e5-4febed1421db___RS_NLB 3703.JPG,9e3bcbe05fd33cc8744fe897809ac126497ceffd2ea450a9d61f09deeee8370e,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\19d09715-275b-473b-a1e5-4febed1421db___RS_NLB 3703.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1a11d38d-9be6-425c-bc0a-c0f158d6f5d8___RS_NLB 3667.JPG,b8a1e8ae4d38bde750d0cece0ba913e0d3efa94f80a60bf58b7f263ae5915cc4,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1a11d38d-9be6-425c-bc0a-c0f158d6f5d8___RS_NLB 3667.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1a34574c-0e97-4cb5-8dc6-34cee4f9d455___RS_NLB 3869.JPG,3327526423496c0d46b6a057cca67d8f6859af106718ec5bd65b93f8d5b1df08,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1a34574c-0e97-4cb5-8dc6-34cee4f9d455___RS_NLB 3869.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1a367958-51c4-4ebf-86ae-d6a5dc7e1114___RS_NLB 0770.JPG,85b0d2c160fd5b18ae9a6cf2267b0095c33c0855f3b316fb72deff93da076478,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1a367958-51c4-4ebf-86ae-d6a5dc7e1114___RS_NLB 0770.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1a6b22db-27fe-4c78-b014-64f1879976dc___RS_NLB 4062 copy.jpg,d7db7bfca784a184679cf27018372493d25a63f63d583c99aa8bd8dc2389f296,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1a6b22db-27fe-4c78-b014-64f1879976dc___RS_NLB 4062 copy.jpg,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1a799c4e-7e2d-4af5-8a0c-17f5319fa60a___RS_NLB 3949.JPG,40991ec2fed0573db7ccdbeaba5ed9e1aed732955b2e83bbc606ba3a23455848,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1a799c4e-7e2d-4af5-8a0c-17f5319fa60a___RS_NLB 3949.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1aab2df1-0705-4ca5-a93a-42e93aa240f4___RS_NLB 0804 copy 2.jpg,e93d2e09349493e15fd97e58140a732ea00ed38049850f1fd52813eb1331857c,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1aab2df1-0705-4ca5-a93a-42e93aa240f4___RS_NLB 0804 copy 2.jpg,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1ae12a5e-1f91-4aec-a508-b6e05d78a8ff___RS_NLB 3908.JPG,ee9908a65afe60b935c172dc80dc1e12746f791749a368987e1809662d0dc092,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1ae12a5e-1f91-4aec-a508-b6e05d78a8ff___RS_NLB 3908.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1b0ee938-dc5b-44a2-9d22-37aae22aada4___RS_NLB 4129.JPG,d1d5c9452fced83e84dd41fa19e10f288bc7536644914e7e6878eb51fff5a800,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1b0ee938-dc5b-44a2-9d22-37aae22aada4___RS_NLB 4129.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1b48b86b-f9ed-4df8-9a3d-213e188d3ff9___RS_NLB 3806 copy.jpg,0d53ac9e040278aebcc642c7be35f59141296ec6103fc1119a86488ef45d5628,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1b48b86b-f9ed-4df8-9a3d-213e188d3ff9___RS_NLB 3806 copy.jpg,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1bb3a6f8-06a6-4325-946c-b6bf11eac3c1___RS_NLB 4012.JPG,e07277f0d629148df3ce240325eff2aaa080f0a817d7a06071745536c283ef0b,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1bb3a6f8-06a6-4325-946c-b6bf11eac3c1___RS_NLB 4012.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1bc4fef1-35f3-40da-9675-8b6a986839a1___RS_NLB 3791.JPG,e3b18b0ae69d80bc1b6dfc5a05d2b2d48cc7a69670577c241867136d13b537af,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1bc4fef1-35f3-40da-9675-8b6a986839a1___RS_NLB 3791.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1bd14889-1157-4e89-854b-c4078917ae23___RS_NLB 0805.JPG,6c72b7e2db2cf68f478a0c15f4987348fc3dff9434ccd767b38a93b75bc22e50,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1bd14889-1157-4e89-854b-c4078917ae23___RS_NLB 0805.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1ca58163-0570-48af-bdef-2fd3a751dc0a___RS_NLB 3927.JPG,df34cdd31eaf9a324c9265970319b98ef1eae1a4e0ea96590fd755518d406794,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1ca58163-0570-48af-bdef-2fd3a751dc0a___RS_NLB 3927.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1d1ba3d0-5ac6-40ac-93ea-e59845dee598___RS_NLB 4092.JPG,372903e36310837d08b9b39a61feab11f2ef3072850ded5bb42bb4de5039cfe4,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1d1ba3d0-5ac6-40ac-93ea-e59845dee598___RS_NLB 4092.JPG,6,False
PlantVillage,Corn_(maize)___Northern_Leaf_Blight,maize_northern_leaf_blight,maize,maize_northern_leaf_blight,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1d53e037-ce69-43af-b814-769eedde54c8___RS_NLB 3628.JPG,ba289f91b29bb74f5d19b92388526cd3e68b403cf7c27dfbba45b794b8b138a7,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\PlantVillage-Dataset-master\raw\color\Corn_(maize)___Northern_Leaf_Blight\1d53e037-ce69-43af-b814-769eedde54c8___RS_NLB 3628.JPG,6,False
